return_cores_TRZ_desc;우리나라가 소유한 트라르자의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_TSW_title;보츠와나 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_TSW_desc;우리나라가 소유한 보츠와나의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_WAD_title;와다이 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_WAD_desc;우리나라가 소유한 와다이의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_WRI_title;와리 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_WRI_desc;우리나라가 소유한 와리의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_WOL_title;우오로프 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_WOL_desc;우리나라가 소유한 우오로프의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_XHO_title;코사 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_XHO_desc;우리나라가 소유한 코사의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_ZAM_title;잠비아 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_ZAM_desc;우리나라가 소유한 잠비아의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_DJA_title;잠비 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_DJA_desc;우리나라가 소유한 잠비의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_FJN_title;복건 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_FJN_desc;우리나라가 소유한 복건의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_GMJ_title;서북군 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_GMJ_desc;우리나라가 소유한 서북군의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_GNG_title;광동 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_GNG_desc;우리나라가 소유한 광동의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_HNN_title;호남 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_HNN_desc;우리나라가 소유한 호남의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_HUI_title;안휘 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_HUI_desc;우리나라가 소유한 안휘의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_INO_title;인도네시아 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_INO_desc;우리나라가 소유한 인도네시아의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_KCH_title;카친 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_KCH_desc;우리나라가 소유한 카친의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_KLM_title;칼리만탄 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_KLM_desc;우리나라가 소유한 칼리만탄의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_KMT_title;중화민국 국민정부 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_KMT_desc;우리나라가 소유한 중화민국 국민정부의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_KTI_title;쿠타이 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_KTI_desc;우리나라가 소유한 쿠타이의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_LAN_title;난방 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_LAN_desc;우리나라가 소유한 난방의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_LXA_title;란쌍 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_LXA_desc;우리나라가 소유한 란쌍의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_MAL_title;말루쿠 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_MAL_desc;우리나라가 소유한 말루쿠의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_MLY_title;말라야 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_MLY_desc;우리나라가 소유한 말라야의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_SHA_title;샨 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_SHA_desc;우리나라가 소유한 샨의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_SLW_title;술라웨시 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_SLW_desc;우리나라가 소유한 술라웨시의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_SAK_title;시악 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_SAK_desc;우리나라가 소유한 시악의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_SUL_title;술루 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_SUL_desc;우리나라가 소유한 술루의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_SWK_title;사라왁 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_SWK_desc;우리나라가 소유한 사라왁의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_SZC_title;사천 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_SZC_desc;우리나라가 소유한 사천의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_TAI_title;대만 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_TAI_desc;우리나라가 소유한 대만의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_CHO_title;조슈 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_CHO_desc;우리나라가 소유한 조슈의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_KAG_title;가가 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_KAG_desc;우리나라가 소유한 가가의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_RYU_title;유구 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_RYU_desc;우리나라가 소유한 유구의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_SAT_title;사쓰마 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_SAT_desc;우리나라가 소유한 사쓰마의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_SEN_title;센다이 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_SEN_desc;우리나라가 소유한 센다이의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_TKG_title;에도 막부 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_TKG_desc;우리나라가 소유한 에도 막부의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_TOS_title;도사 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_TOS_desc;우리나라가 소유한 도사의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_YZW_title;요네자와 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_YZW_desc;우리나라가 소유한 요네자와의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_FIJ_title;피지 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_FIJ_desc;우리나라가 소유한 피지의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_TGA_title;통가 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_TGA_desc;우리나라가 소유한 통가의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_ARA_title;아라비아 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_ARA_desc;우리나라가 소유한 아라비아의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_BYE_title;벨라루스 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_BYE_desc;우리나라가 소유한 벨라루스의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_PLC_title;폴란드-리투아니아 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_PLC_desc;우리나라가 소유한 폴란드-리투아니아의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_UBD_title;발트 연합공국 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_UBD_desc;우리나라가 소유한 발트 연합공국의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_DEN_title;덴마크 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_DEN_desc;우리나라가 소유한 덴마크의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_FIN_title;핀란드 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_FIN_desc;우리나라가 소유한 핀란드의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_NOR_title;노르웨이 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_NOR_desc;우리나라가 소유한 노르웨이의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_SCA_title;스칸디나비아 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_SCA_desc;우리나라가 소유한 스칸디나비아의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_SWE_title;스웨덴 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_SWE_desc;우리나라가 소유한 스웨덴의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_BEL_title;벨기에 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_BEL_desc;우리나라가 소유한 벨기에의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_CAT_title;카탈루냐 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_CAT_desc;우리나라가 소유한 카탈루냐의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_FLA_title;플란데런 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_FLA_desc;우리나라가 소유한 플란데런의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_IRE_title;아일랜드 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_IRE_desc;우리나라가 소유한 아일랜드의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_NET_title;네덜란드 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_NET_desc;우리나라가 소유한 네덜란드의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_POR_title;포르투갈 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_POR_desc;우리나라가 소유한 포르투갈의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_SCO_title;스코틀랜드 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_SCO_desc;우리나라가 소유한 스코틀랜드의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_SPA_title;에스파냐 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_SPA_desc;우리나라가 소유한 에스파냐의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_WLL_title;왈롱 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_WLL_desc;우리나라가 소유한 왈롱의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_ANH_title;안할트 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_ANH_desc;우리나라가 소유한 안할트의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_BAD_title;바덴 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_BAD_desc;우리나라가 소유한 바덴의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_BAV_title;바이에른 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_BAV_desc;우리나라가 소유한 바이에른의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_BRA_title;브라운슈바이크 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_BRA_desc;우리나라가 소유한 브라운슈바이크의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_BRE_title;브레멘 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_BRE_desc;우리나라가 소유한 브레멘의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_COB_title;작센-코부르크-고타 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_COB_desc;우리나라가 소유한 작센-코부르크-고타의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_DZG_title;단치히 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_DZG_desc;우리나라가 소유한 단치히의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_FRM_title;프랑크푸르트암마인 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_FRM_desc;우리나라가 소유한 프랑크푸르트암마인의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_HAM_title;함부르크 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_HAM_desc;우리나라가 소유한 함부르크의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_HAN_title;하노버 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_HAN_desc;우리나라가 소유한 하노버의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_HES_title;헤센-다름슈타트 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_HES_desc;우리나라가 소유한 헤센-다름슈타트의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_HEK_title;헤센-카셀 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_HEK_desc;우리나라가 소유한 헤센-카셀의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_HOL_title;홀슈타인 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_HOL_desc;우리나라가 소유한 홀슈타인의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_LIP_title;리페-데트몰트 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_LIP_desc;우리나라가 소유한 리페-데트몰트의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_LUB_title;뤼베크 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_LUB_desc;우리나라가 소유한 뤼베크의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_LUX_title;룩셈부르크 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_LUX_desc;우리나라가 소유한 룩셈부르크의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_MEC_title;메클렌부르크 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_MEC_desc;우리나라가 소유한 메클렌부르크의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_MEI_title;작센-마이닝겐 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_MEI_desc;우리나라가 소유한 작센-마이닝겐의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_NAS_title;나사우 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_NAS_desc;우리나라가 소유한 나사우의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_NGF_title;북독일 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_NGF_desc;우리나라가 소유한 북독일의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_OLD_title;올덴부르크 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_OLD_desc;우리나라가 소유한 올덴부르크의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_SAX_title;작센 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_SAX_desc;우리나라가 소유한 작센의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_SCH_title;슐레스비히 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_SCH_desc;우리나라가 소유한 슐레스비히의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_SGF_title;남독일 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_SGF_desc;우리나라가 소유한 남독일의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_WEI_title;작센-바이마르 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_WEI_desc;우리나라가 소유한 작센-바이마르의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_WUR_title;뷔르템부르크 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_WUR_desc;우리나라가 소유한 뷔르템부르크의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_LOM_title;롬바르디아 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_LOM_desc;우리나라가 소유한 롬바르디아의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_LUC_title;루카 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_LUC_desc;우리나라가 소유한 루카의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_MOD_title;모데나 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_MOD_desc;우리나라가 소유한 모데나의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_PAP_title;교황령 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_PAP_desc;우리나라가 소유한 교황령의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_PAR_title;파르마 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_PAR_desc;우리나라가 소유한 파르마의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_SAR_title;샤르데냐-피에몬테 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_SAR_desc;우리나라가 소유한 샤르데냐-피에몬테의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_SIC_title;양시칠리아 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_SIC_desc;우리나라가 소유한 양시칠리아의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_TRE_title;트리에스테 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_TRE_desc;우리나라가 소유한 트리에스테의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_TUS_title;토스카나 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_TUS_desc;우리나라가 소유한 토스카나의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_VEN_title;베네치아 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_VEN_desc;우리나라가 소유한 베네치아의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_BOH_title;보헤미아-모라비아 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_BOH_desc;우리나라가 소유한 보헤미아-모라비아의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_KRA_title;크라쿠프 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_KRA_desc;우리나라가 소유한 크라쿠프의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_CRI_title;크림 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_CRI_desc;우리나라가 소유한 크림의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_EST_title;에스토니아 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_EST_desc;우리나라가 소유한 에스토니아의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_HUN_title;헝가리 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_HUN_desc;우리나라가 소유한 헝가리의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_LIT_title;리투아니아 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_LIT_desc;우리나라가 소유한 리투아니아의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_LAT_title;라트비아 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_LAT_desc;우리나라가 소유한 라트비아의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_POL_title;폴란드 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_POL_desc;우리나라가 소유한 폴란드의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_SLV_title;슬로바키아 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_SLV_desc;우리나라가 소유한 슬로바키아의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_SWI_title;스위스 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_SWI_desc;우리나라가 소유한 스위스의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_RUT_title;루테니아 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_RUT_desc;우리나라가 소유한 루테니아의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_SIE_title;트란실바니아 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_SIE_desc;우리나라가 소유한 트란실바니아의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_UKR_title;우크라이나 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_UKR_desc;우리나라가 소유한 우크라이나의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_CZH_title;체코슬로바키아 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_CZH_desc;우리나라가 소유한 체코슬로바키아의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_ALB_title;알바니아 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_ALB_desc;우리나라가 소유한 알바니아의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_BOS_title;보스니아-헤르체고비나 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_BOS_desc;우리나라가 소유한 보스니아-헤르체고비나의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_BUL_title;불가리아 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_BUL_desc;우리나라가 소유한 불가리아의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_CRE_title;크레타 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_CRE_desc;우리나라가 소유한 크레타의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
return_cores_CRO_title;크로아티아 영유권 보유 지역 반환;;;;;;;;;;;;;
return_cores_CRO_desc;우리나라가 소유한 크로아티아의 영유권 보유 지역을 선의로서 반환한다면 이들과의 관계가 진전할 것입니다.;;;;;;;;;;;;;
